date_and_time_UTC,activity_index,LFactivity_index,HFactivity_index
2025-03-10 03:10:00+00:00,0.0,0.0,0.0
2025-03-10 03:20:00+00:00,0.0,0.0,0.0
2025-03-10 03:30:00+00:00,1.6666666666666667,0.0,1.6666666666666667
2025-03-10 03:40:00+00:00,0.0,0.0,0.0
2025-03-10 03:50:00+00:00,0.0,0.0,0.0
2025-03-10 04:00:00+00:00,0.0,0.0,0.0
2025-03-10 04:10:00+00:00,0.0,0.0,0.0
2025-03-10 04:20:00+00:00,0.0,0.0,0.0
2025-03-10 04:30:00+00:00,0.0,0.0,0.0
2025-03-10 04:40:00+00:00,0.0,0.0,0.0
2025-03-10 04:50:00+00:00,0.0,0.0,0.0
2025-03-10 05:00:00+00:00,0.0,0.0,0.0
2025-03-10 05:10:00+00:00,0.0,0.0,0.0
2025-03-10 05:20:00+00:00,0.0,0.0,0.0
2025-03-10 05:30:00+00:00,0.0,0.0,0.0
2025-03-10 05:40:00+00:00,0.0,0.0,0.0
2025-03-10 05:50:00+00:00,0.0,0.0,0.0
2025-03-10 06:00:00+00:00,0.0,0.0,0.0
2025-03-10 06:10:00+00:00,0.0,0.0,0.0
2025-03-10 06:20:00+00:00,0.0,0.0,0.0
2025-03-10 06:30:00+00:00,0.0,0.0,0.0
2025-03-10 06:40:00+00:00,0.0,0.0,0.0
2025-03-10 06:50:00+00:00,0.0,0.0,0.0
2025-03-10 07:00:00+00:00,0.0,0.0,0.0
2025-03-10 07:10:00+00:00,0.0,0.0,0.0
2025-03-10 07:20:00+00:00,0.0,0.0,0.0
2025-03-10 07:30:00+00:00,0.0,0.0,0.0
2025-03-10 07:40:00+00:00,0.0,0.0,0.0
2025-03-10 07:50:00+00:00,0.0,0.0,0.0
2025-03-10 08:00:00+00:00,1.6666666666666667,1.6666666666666667,0.0
2025-03-10 08:10:00+00:00,0.0,0.0,0.0
2025-03-10 08:20:00+00:00,0.0,0.0,0.0
2025-03-10 08:30:00+00:00,1.6666666666666667,1.6666666666666667,0.0
2025-03-10 08:40:00+00:00,0.0,0.0,0.0
2025-03-10 08:50:00+00:00,0.0,0.0,0.0
2025-03-10 09:00:00+00:00,0.0,0.0,0.0
2025-03-10 09:10:00+00:00,0.0,0.0,0.0
2025-03-10 09:20:00+00:00,0.0,0.0,0.0
2025-03-10 09:30:00+00:00,0.0,0.0,0.0
2025-03-10 09:40:00+00:00,0.0,0.0,0.0
2025-03-10 09:50:00+00:00,0.0,0.0,0.0
2025-03-10 10:00:00+00:00,0.0,0.0,0.0
2025-03-10 10:10:00+00:00,0.0,0.0,0.0
2025-03-10 10:20:00+00:00,0.0,0.0,0.0
2025-03-10 10:30:00+00:00,1.6666666666666667,0.0,1.6666666666666667
2025-03-10 10:40:00+00:00,0.0,0.0,0.0
2025-03-10 10:50:00+00:00,0.0,0.0,0.0
2025-03-10 11:00:00+00:00,0.0,0.0,0.0
2025-03-10 11:10:00+00:00,0.0,0.0,0.0
2025-03-10 11:20:00+00:00,0.0,0.0,0.0
2025-03-10 11:30:00+00:00,0.0,0.0,0.0
2025-03-10 11:40:00+00:00,0.0,0.0,0.0
2025-03-10 11:50:00+00:00,0.0,0.0,0.0
2025-03-10 12:00:00+00:00,0.0,0.0,0.0
2025-03-10 12:10:00+00:00,0.0,0.0,0.0
2025-03-10 12:20:00+00:00,0.0,0.0,0.0
2025-03-10 12:30:00+00:00,0.0,0.0,0.0
2025-03-10 12:40:00+00:00,0.0,0.0,0.0
2025-03-10 12:50:00+00:00,0.0,0.0,0.0
2025-03-10 13:00:00+00:00,0.0,0.0,0.0
2025-03-10 13:10:00+00:00,0.0,0.0,0.0
2025-03-10 13:20:00+00:00,0.0,0.0,0.0
2025-03-10 13:30:00+00:00,0.0,0.0,0.0
2025-03-10 13:40:00+00:00,0.0,0.0,0.0
2025-03-10 13:50:00+00:00,0.0,0.0,0.0
2025-03-10 14:00:00+00:00,0.0,0.0,0.0
2025-03-10 14:10:00+00:00,0.0,0.0,0.0
2025-03-10 14:20:00+00:00,0.0,0.0,0.0
2025-03-10 14:30:00+00:00,0.0,0.0,0.0
2025-03-10 14:40:00+00:00,0.0,0.0,0.0
2025-03-10 14:50:00+00:00,0.0,0.0,0.0
2025-03-10 15:00:00+00:00,0.0,0.0,0.0
2025-03-10 15:10:00+00:00,0.0,0.0,0.0
2025-03-10 15:20:00+00:00,0.0,0.0,0.0
2025-03-10 15:30:00+00:00,1.6666666666666667,1.6666666666666667,0.0
2025-03-10 15:40:00+00:00,0.0,0.0,0.0
2025-03-10 15:50:00+00:00,0.0,0.0,0.0
2025-03-10 16:00:00+00:00,0.0,0.0,0.0
2025-03-10 16:10:00+00:00,0.0,0.0,0.0
2025-03-10 16:20:00+00:00,0.0,0.0,0.0
2025-03-10 16:30:00+00:00,5.0,5.0,0.0
2025-03-10 16:40:00+00:00,0.0,0.0,0.0
2025-03-10 16:50:00+00:00,0.0,0.0,0.0
2025-03-10 17:00:00+00:00,1.6666666666666667,1.6666666666666667,0.0
2025-03-10 17:10:00+00:00,0.0,0.0,0.0
2025-03-10 17:20:00+00:00,0.0,0.0,0.0
2025-03-10 17:30:00+00:00,6.666666666666667,6.666666666666667,0.0
2025-03-10 17:40:00+00:00,0.0,0.0,0.0
